2020-09-13 14:10:26,2020-09-13 14:17:27,IP Address,172.11.220.144,100,420,TRUE,2020-09-13 14:17:27,R_b91Ou1vZY2yMq0F,,,,,39.64379883,-84.17430115,anonymous,EN,CIDGP5,CIDGP5,1.5,,,4,2,2,8,NPC,,,3,4,3,3,13,,,,,0,0,3,0,2,2,2,1,3,1,14,,,,,Male,38,Bachelor's degree,"Skilled labor (e.g., electrician, plumber, carpenter)",,North America,,,,,86823
2020-09-13 16:21:45,2020-09-13 16:30:45,IP Address,196.17.65.223,100,539,TRUE,2020-09-13 16:30:45,R_1lnlodY54hKghvF,,,,,34.05439758,-118.2440033,anonymous,EN,IK0HE5,IK0HE5,1.5,,,3,1,3,7,NPC,,,3,1,3,1,8,,,,,3,1,3,1,3,1,3,1,3,1,20,,,,,Male,60,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,North America,,,,,16424
2020-09-13 14:10:36,2020-09-13 14:20:22,IP Address,177.75.165.159,100,586,TRUE,2020-09-13 14:20:22,R_1qVuZL3Tg6F9hfI,,,,,-27.03439331,-51.10159302,anonymous,EN,RT8J1J,RT8J1J,1.5,,,3,3,2,8,NPC,,,2,3,2,3,10,,,,,2,0,3,0,2,0,3,2,3,0,15,,,,,Male,23,Some College,"Service (e.g., retail clerks, server)",,South America,,,,,51021
2020-09-13 20:34:35,2020-09-13 20:48:06,IP Address,68.205.14.147,100,810,TRUE,2020-09-13 20:48:06,R_2eXeKpo6TqwT4uD,,,,,28.06080627,-80.67220306,anonymous,EN,W1BN4Z,W1BN4Z,1.5,,,2,3,3,8,NPC,,,3,3,3,2,11,,,,,2,3,4,3,4,4,2,3,2,3,30,,,,,Male,32,Bachelor's degree,"Business, management, or financial (e.g., manager, accountant, banker)",,North America,,,,,61364
2020-09-13 16:11:08,2020-09-13 16:21:37,IP Address,69.142.223.71,100,629,TRUE,2020-09-13 16:21:37,R_NUA9RysbJErIOiZ,,,,,40.31719971,-74.43039703,anonymous,EN,AV64LJ,AV64LJ,2.5,,,2,3,3,8,NPC,,,4,4,4,4,16,,,,,3,1,3,0,2,1,3,0,4,2,19,,,,,Male,36,Graduate degree,"Scientist (e.g., researcher, professor)",,North America,,,,,27433
2020-09-13 17:14:24,2020-09-13 17:21:14,IP Address,196.17.66.204,100,409,TRUE,2020-09-13 17:21:14,R_3PZcVOeswNC1bWl,,,,,34.05439758,-118.2440033,anonymous,EN,FR7RUW,FR7RUW,2.5,,,3,2,3,8,NPC,,,3,2,3,2,10,,,,,3,2,3,2,3,2,3,2,3,2,25,,,,,Male,53,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,North America,,,,,64539
2020-09-13 21:41:19,2020-09-13 21:50:18,IP Address,72.207.200.154,100,539,TRUE,2020-09-13 21:50:19,R_Y54sfA7oQz2RrVv,,,,,30.48820496,-91.14430237,anonymous,EN,FYJT1F,FYJT1F,2.5,,,3,2,3,8,NPC,,,3,1,3,4,11,,,,,3,3,4,1,3,1,3,3,4,3,28,,,,,Male,44,Bachelor's degree,"Business, management, or financial (e.g., manager, accountant, banker)",,South America,,,,,79394
2020-09-13 22:23:43,2020-09-13 22:30:24,IP Address,198.228.140.69,100,401,TRUE,2020-09-13 22:30:25,R_xrorts4QTzC7V8l,,,,,34.17120361,-118.5186005,anonymous,EN,G8XFXM,G8XFXM,2.5,,,2,1,2,5,NPC,,,2,1,2,2,7,,,,,2,1,2,1,2,1,2,1,2,1,15,,,,,Male,25,High School,"Business, management, or financial (e.g., manager, accountant, banker)",,North America,,,,,77672
2020-09-13 13:12:05,2020-09-13 13:27:06,IP Address,117.199.3.147,100,900,TRUE,2020-09-13 13:27:06,R_3OoTy9SSxFOJBWK,,,,,8.48550415,76.94918823,anonymous,EN,PH8N3D,PH8N3D,2.5,,,2,2,1,5,NPC,,,3,4,4,4,15,,,,,1,0,4,0,3,1,4,0,4,0,17,,,,,Male,32,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,Asia,,,,,11435
2020-09-13 18:53:15,2020-09-13 19:34:11,IP Address,196.17.66.116,100,2455,TRUE,2020-09-13 19:34:11,R_psg8y73NbePOsbT,,,,,34.05439758,-118.2440033,anonymous,EN,CZKWNU,CZKWNU,3.5,,,2,3,3,8,NPC,,,2,3,3,3,11,,,,,2,3,3,3,3,3,3,3,3,3,29,,,,,Male,38,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,93765
2020-09-13 20:02:34,2020-09-13 20:26:18,IP Address,212.103.48.136,100,1423,TRUE,2020-09-13 20:26:18,R_31RbLw03ccb22rq,,,,,40.71569824,-74,anonymous,EN,IT6BZU,IT6BZU,3.5,,,3,3,2,8,NPC,,,3,3,3,3,12,,,,,3,1,3,1,3,1,3,3,3,1,22,,,,,Male,27,Graduate degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,88185
2020-09-13 17:19:07,2020-09-13 17:30:47,IP Address,67.172.52.203,100,699,TRUE,2020-09-13 17:30:47,R_2q8kMIqwSNoDRf4,,,,,41.4355011,-79.69039917,anonymous,EN,OQFQRN,OQFQRN,3.5,,,1,2,1,4,NPC,,,3,3,3,3,12,,,,,1,1,3,1,3,1,3,1,3,1,18,,,,,Male,33,Bachelor's degree,Unemployed,,North America,,,,,57929
2020-09-13 18:38:37,2020-09-13 19:03:01,IP Address,177.37.246.246,100,1464,TRUE,2020-09-13 19:03:02,R_2AXqwLKogszXx2F,,,,,-7.278198242,-35.9763031,anonymous,EN,W2M29F,W2M29F,3.5,,,2,3,2,7,NPC,,,2,3,3,3,11,,,,,3,1,3,1,3,1,3,1,3,1,20,,,,,Male,34,Bachelor's degree,"Business, management, or financial (e.g., manager, accountant, banker)",,South America,,,,,49720
2020-09-13 14:24:09,2020-09-13 14:32:41,IP Address,196.17.64.235,100,512,TRUE,2020-09-13 14:32:41,R_2e9XSlGLgkjoceu,,,,,34.05439758,-118.2440033,anonymous,EN,4FZ110,4FZ110,4.5,,,2,3,3,8,NPC,,,2,3,2,3,10,,,,,3,2,3,3,3,3,3,3,3,3,29,,,,,Male,47,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,87017
2020-09-13 18:57:43,2020-09-13 19:09:17,IP Address,198.228.83.73,100,693,TRUE,2020-09-13 19:09:17,R_1F2pbpis8SQbRIb,,,,,37.75100708,-97.8219986,anonymous,EN,6A9AEY,6A9AEY,4.5,,,1,2,3,6,NPC,,,2,3,1,3,9,,,,,2,1,3,1,2,3,2,3,2,3,22,,,,,Male,26,Bachelor's degree,"Education (e.g., teacher)",,South America,,,,,83932
2020-09-13 17:57:15,2020-09-13 18:24:48,IP Address,196.17.64.247,100,1652,TRUE,2020-09-13 18:24:48,R_1OOlkhOHR8Ihg6j,,,,,34.05439758,-118.2440033,anonymous,EN,IPOG24,IPOG24,4.5,,,3,2,3,8,NPC,,,3,2,3,2,10,,,,,3,2,3,2,3,2,3,4,3,2,27,,,,,Male,46,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,South America,,,,,68785
2020-09-13 17:09:03,2020-09-13 17:15:03,IP Address,196.17.66.63,100,359,TRUE,2020-09-13 17:15:03,R_1OvPMvxzh0geGRz,,,,,34.05439758,-118.2440033,anonymous,EN,TYW1HT,TYW1HT,4.5,,,2,3,3,8,NPC,,,2,3,3,3,11,,,,,1,3,3,3,3,2,3,3,3,3,27,,,,,Male,49,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,North America,,,,,69804
2020-09-13 16:37:02,2020-09-13 16:41:30,IP Address,196.17.66.241,100,268,TRUE,2020-09-13 16:41:31,R_DbZ0f9DzWbuWpqh,,,,,34.05439758,-118.2440033,anonymous,EN,VGB649,VGB649,4.5,,,3,2,3,8,NPC,,,3,2,3,2,10,,,,,3,2,3,2,3,2,3,2,3,2,25,,,,,Male,53,Bachelor's degree,"Engineer in other fields (e.g., civil engineer, bio-engineer)",,North America,,,,,13831
2020-09-13 13:11:13,2020-09-13 13:17:16,IP Address,43.241.134.234,100,362,TRUE,2020-09-13 13:17:16,R_1dcAD5zdLZgBEpd,,,,,19.21670532,73.08329773,anonymous,EN,L4RY3L,L4RY3L,5.5,,,1,2,1,4,NPC,,,3,4,3,3,13,,,,,2,0,3,1,3,0,3,0,3,0,15,,,,,Male,24,Bachelor's degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,Asia,,,,,53597
2020-09-13 21:23:44,2020-09-13 21:29:15,IP Address,177.37.246.246,100,330,TRUE,2020-09-13 21:29:15,R_6kTA42MGiGNRqut,,,,,-7.278198242,-35.9763031,anonymous,EN,CWIE2J,CWIE2J,6.5,,,3,2,2,7,NPC,,,2,2,2,2,8,,,,,2,3,2,2,2,2,2,2,2,2,21,,,,,Male,39,Bachelor's degree,"Administrative support (e.g., secretary, assistant)",,South America,,,,,94577
2020-09-13 21:25:43,2020-09-13 21:33:43,IP Address,189.124.214.112,100,480,TRUE,2020-09-13 21:33:43,R_1jj0tox0ippAPKg,,,,,-5.81010437,-35.22669983,anonymous,EN,GTZQY0,GTZQY0,6.5,,,0,2,2,4,NPC,,,3,3,4,3,13,,,,,0,1,3,0,2,1,3,2,3,1,16,,,,,Male,25,Graduate degree,"Scientist (e.g., researcher, professor)",,South America,,,,,32469
2020-09-13 18:34:24,2020-09-13 18:42:27,IP Address,187.155.108.88,100,483,TRUE,2020-09-13 18:42:27,R_2tnegdmLx6iX3M5,,,,,20.99079895,-86.93920135,anonymous,EN,PCKH3K,PCKH3K,6.5,,,0,0,0,0,NPC,,,3,4,4,4,15,,,,,1,0,3,0,4,0,3,0,3,0,14,,,,,Male,28,Some High School,"Art, writing, or journalism (e.g., author, reporter, sculptor)",,North America,,,,,22877
2020-09-13 13:10:34,2020-09-13 13:17:53,IP Address,73.71.30.223,100,438,TRUE,2020-09-13 13:17:53,R_1lt4StFrxYe4RWW,,,,,37.79060364,-122.2411957,anonymous,EN,Y1ODCD,Y1ODCD,6.5,,,1,1,1,3,NPC,,,4,4,4,4,16,,,,,1,1,4,0,3,1,2,1,4,0,17,,,,,Male,32,Graduate degree,"Education (e.g., teacher)",,Europe,,,,,96571
2020-09-13 16:12:24,2020-09-13 16:18:59,IP Address,212.201.79.107,100,394,TRUE,2020-09-13 16:18:59,R_r39FBt5iVkfnuJr,,,,,50.72720337,7.085098267,anonymous,EN,YL96EZ,YL96EZ,6.5,,,0,0,0,0,NPC,,,3,3,3,3,12,,,,,1,1,4,0,2,0,4,0,4,0,16,,,,,Male,33,Graduate degree,"Computer engineer or IT professional (e.g., systems administrator, programmer, IT consultant)",,Europe,,,,,47573
,,,,,,,,,,,,,,,,,,,,,,2,2.041666667,2.125,6.166666667,,,,2.75,2.833333333,2.958333333,2.875,11.41666667,,,,,1.958333333,1.375,3.125,1.166666667,2.75,1.458333333,2.833333333,1.708333333,3.041666667,1.458333333,20.875,,,,,,36.54166667,,,,,,,,,